Index,Gender,Place,Location,Date,Type,Label,Descripcion,Descripcion2
Usuario50,Female,Bucerias Art Walk,Canada,febrero de 2012,Couple,5,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario46,Female,Bucerias Art Walk,Canada,marzo de 2012,Couple,5,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario105,Male,Bucerias Art Walk,Occidente,abril de 2014,Couple,5,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario56,Female,Bucerias Art Walk,Canada,enero de 2016,Couple,5,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario62,Female,Bucerias Art Walk,Canada,enero de 2016,Friends,5,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario51,Female,Bucerias Art Walk,Canada,enero de 2017,Friends,5,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario92,Female,Bucerias Art Walk,Estados Unidos,mayo de 2017,Friends,5,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario44,Female,Bucerias Art Walk,Canada,febrero de 2014,Friends,5,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario35,Male,Bucerias Art Walk,Canada,marzo de 2019,Couple,5,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario93,Female,Bucerias Art Walk,Estados Unidos,enero de 2019,Friends,5,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario42,Female,Bucerias Art Walk,Canada,febrero de 2017,Couple,5,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario102,Female,Bucerias Art Walk,Estados Unidos,abril de 2016,Friends,5,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario115,Female,Bucerias Art Walk,Reino Unido,enero de 2018,Couple,5,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario108,Male,Bucerias Art Walk,Occidente,marzo de 2016,Friends,5,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario36,Male,Bucerias Art Walk,Canada,febrero de 2015,Couple,5,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario70,Female,Bucerias Art Walk,Canada,marzo de 2019,Couple,5,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario83,Male,Bucerias Art Walk,Estados Unidos,febrero de 2014,Friends,5,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario34,Male,Bucerias Art Walk,Canada,marzo de 2017,Couple,5,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario76,Male,Bucerias Art Walk,Estados Unidos,enero de 2016,Alone,5,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario100,Female,Bucerias Art Walk,Estados Unidos,marzo de 2014,Couple,5,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario106,Male,Bucerias Art Walk,Occidente,noviembre de 2013,Couple,5,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario47,Female,Bucerias Art Walk,Canada,febrero de 2015,Couple,5,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario81,Male,Bucerias Art Walk,Estados Unidos,abril de 2015,Friends,5,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario61,Female,Bucerias Art Walk,Canada,febrero de 2016,Family,5,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario116,Female,Bucerias Art Walk,Sureste,febrero de 2017,Couple,5,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario91,Female,Bucerias Art Walk,Estados Unidos,noviembre de 2016,Couple,5,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario66,Female,Bucerias Art Walk,Canada,febrero de 2019,Couple,5,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario37,Male,Bucerias Art Walk,Canada,enero de 2015,Couple,5,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario40,Male,Bucerias Art Walk,Canada,enero de 2017,Family,5,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario32,Male,Bucerias Art Walk,Canada,febrero de 2017,Friends,4,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario79,Male,Bucerias Art Walk,Estados Unidos,julio de 2015,Family,4,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario54,Female,Bucerias Art Walk,Canada,enero de 2014,Couple,4,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario88,Female,Bucerias Art Walk,Estados Unidos,enero de 2016,Couple,4,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario71,Female,Bucerias Art Walk,Canada,enero de 2017,Friends,4,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario64,Female,Bucerias Art Walk,Canada,enero de 2016,Friends,4,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario41,Male,Bucerias Art Walk,Canada,abril de 2014,Business,4,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario74,Female,Bucerias Art Walk,Chequia,diciembre de 2015,Couple,4,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario59,Female,Bucerias Art Walk,Canada,diciembre de 2014,Friends,4,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario55,Female,Bucerias Art Walk,Canada,octubre de 2018,Couple,4,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario75,Male,Bucerias Art Walk,Colombia,febrero de 2014,Couple,4,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario95,Female,Bucerias Art Walk,Estados Unidos,noviembre de 2016,Friends,4,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario94,Female,Bucerias Art Walk,Estados Unidos,marzo de 2017,Couple,4,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario96,Female,Bucerias Art Walk,Estados Unidos,febrero de 2019,Alone,4,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario90,Female,Bucerias Art Walk,Estados Unidos,diciembre de 2014,Alone,4,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario87,Female,Bucerias Art Walk,Estados Unidos,marzo de 2015,Couple,4,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario78,Male,Bucerias Art Walk,Estados Unidos,marzo de 2015,Friends,4,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario49,Female,Bucerias Art Walk,Canada,marzo de 2016,Friends,4,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario110,Female,Bucerias Art Walk,Occidente,marzo de 2016,Alone,4,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario89,Female,Bucerias Art Walk,Estados Unidos,febrero de 2014,Friends,4,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario48,Female,Bucerias Art Walk,Canada,abril de 2018,Friends,4,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario69,Female,Bucerias Art Walk,Canada,febrero de 2014,Friends,4,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario68,Female,Bucerias Art Walk,Canada,enero de 2014,Couple,4,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario52,Female,Bucerias Art Walk,Canada,diciembre de 2015,Couple,3,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario103,Female,Bucerias Art Walk,Estados Unidos,febrero de 2017,Couple,3,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario30,Male,Bucerias Art Walk,Canada,marzo de 2019,Couple,3,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario98,Female,Bucerias Art Walk,Estados Unidos,enero de 2017,Couple,3,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario45,Female,Bucerias Art Walk,Canada,enero de 2017,Family,3,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario38,Male,Bucerias Art Walk,Canada,marzo de 2017,Couple,3,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario65,Female,Bucerias Art Walk,Canada,febrero de 2014,Friends,3,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario67,Female,Bucerias Art Walk,Canada,enero de 2017,Couple,3,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario104,Female,Bucerias Art Walk,Estados Unidos,febrero de 2016,Couple,3,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario114,Female,Bucerias Art Walk,Reino Unido,marzo de 2017,Couple,3,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario31,Male,Bucerias Art Walk,Canada,marzo de 2014,Friends,2,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario53,Female,Bucerias Art Walk,Canada,noviembre de 2018,Couple,2,cultural|diversion,"Hogar de uno de los paseos artísticos más singulares de la zona. ""Llevando el arte a las calles""."
Usuario1821,Female,Playa Los Muertos,Centro,febrero de 2016,Alone,5,Turismo de sol y playa,En Puerto Vallarta
Usuario1770,Female,Playa Los Muertos,Argentina,julio de 2017,Alone,5,Turismo de sol y playa,En Puerto Vallarta
Usuario1809,Male,Playa Los Muertos,Centro,julio de 2018,Family,5,Turismo de sol y playa,En Puerto Vallarta
Usuario1910,Female,Playa Los Muertos,Noreste,mayo de 2017,Couple,5,Turismo de sol y playa,En Puerto Vallarta
Usuario1940,Male,Playa Los Muertos,Occidente,marzo de 2019,Family,5,Turismo de sol y playa,En Puerto Vallarta
Usuario1926,Male,Playa Los Muertos,Occidente,julio de 2016,Family,5,Turismo de sol y playa,En Puerto Vallarta
Usuario1783,Male,Playa Los Muertos,Canada,febrero de 2016,Friends,5,Turismo de sol y playa,En Puerto Vallarta
Usuario1889,Female,Playa Los Muertos,Estados Unidos,enero de 2016,Friends,5,Turismo de sol y playa,En Puerto Vallarta
Usuario1845,Male,Playa Los Muertos,Estados Unidos,mayo de 2016,Couple,5,Turismo de sol y playa,En Puerto Vallarta
Usuario1944,Male,Playa Los Muertos,Occidente,enero de 2019,Friends,5,Turismo de sol y playa,En Puerto Vallarta
Usuario1907,Female,Playa Los Muertos,Noreste,noviembre de 2016,Couple,5,Turismo de sol y playa,En Puerto Vallarta
Usuario1772,Female,Playa Los Muertos,Australia,noviembre de 2015,Couple,5,Turismo de sol y playa,En Puerto Vallarta
Usuario1873,Female,Playa Los Muertos,Estados Unidos,junio de 2017,Couple,5,Turismo de sol y playa,En Puerto Vallarta
Usuario1905,Female,Playa Los Muertos,Noreste,mayo de 2016,Couple,5,Turismo de sol y playa,En Puerto Vallarta
Usuario1955,Female,Playa Los Muertos,Occidente,abril de 2016,Family,5,Turismo de sol y playa,En Puerto Vallarta
Usuario1786,Female,Playa Los Muertos,Canada,diciembre de 2015,Couple,5,Turismo de sol y playa,En Puerto Vallarta
Usuario1837,Male,Playa Los Muertos,Estados Unidos,julio de 2017,Family,5,Turismo de sol y playa,En Puerto Vallarta
Usuario1903,Male,Playa Los Muertos,Noreste,julio de 2017,Family,5,Turismo de sol y playa,En Puerto Vallarta
Usuario1895,Female,Playa Los Muertos,Israel,julio de 2018,Couple,5,Turismo de sol y playa,En Puerto Vallarta
Usuario1787,Female,Playa Los Muertos,Canada,julio de 2017,Couple,5,Turismo de sol y playa,En Puerto Vallarta
Usuario1894,Female,Playa Los Muertos,Estados Unidos,octubre de 2015,Friends,5,Turismo de sol y playa,En Puerto Vallarta
Usuario1948,Female,Playa Los Muertos,Occidente,diciembre de 2016,Family,5,Turismo de sol y playa,En Puerto Vallarta
Usuario1771,Female,Playa Los Muertos,Argentina,noviembre de 2017,Couple,5,Turismo de sol y playa,En Puerto Vallarta
Usuario0,Male,Playa Los Muertos,Alemania,abril de 2017,Couple,5,Turismo de sol y playa,En Puerto Vallarta
Usuario1796,Male,Playa Los Muertos,Centro,diciembre de 2015,Family,5,Turismo de sol y playa,En Puerto Vallarta
Usuario1826,Female,Playa Los Muertos,Centro,octubre de 2015,Friends,5,Turismo de sol y playa,En Puerto Vallarta
Usuario1769,Female,Playa Los Muertos,Argentina,mayo de 2019,Alone,5,Turismo de sol y playa,En Puerto Vallarta
Usuario1833,Male,Playa Los Muertos,Estados Unidos,mayo de 2016,Couple,5,Turismo de sol y playa,En Puerto Vallarta
Usuario1849,Female,Playa Los Muertos,Estados Unidos,marzo de 2016,Couple,5,Turismo de sol y playa,En Puerto Vallarta
Usuario1847,Male,Playa Los Muertos,Estados Unidos,marzo de 2016,Family,5,Turismo de sol y playa,En Puerto Vallarta
Usuario1913,Male,Playa Los Muertos,Noroeste,marzo de 2018,Couple,5,Turismo de sol y playa,En Puerto Vallarta
Usuario1775,Male,Playa Los Muertos,Canada,enero de 2017,Couple,5,Turismo de sol y playa,En Puerto Vallarta
Usuario1860,Female,Playa Los Muertos,Estados Unidos,abril de 2016,Family,5,Turismo de sol y playa,En Puerto Vallarta
Usuario1840,Male,Playa Los Muertos,Estados Unidos,marzo de 2016,Couple,5,Turismo de sol y playa,En Puerto Vallarta
Usuario1961,Male,Playa Los Muertos,Sureste,enero de 2017,Couple,5,Turismo de sol y playa,En Puerto Vallarta
Usuario1792,Female,Playa Los Muertos,Canada,diciembre de 2016,Family,5,Turismo de sol y playa,En Puerto Vallarta
Usuario1912,Female,Playa Los Muertos,Noreste,febrero de 2018,Friends,5,Turismo de sol y playa,En Puerto Vallarta
Usuario1915,Female,Playa Los Muertos,Noroeste,agosto de 2016,Family,5,Turismo de sol y playa,En Puerto Vallarta
Usuario1932,Male,Playa Los Muertos,Occidente,junio de 2018,Alone,5,Turismo de sol y playa,En Puerto Vallarta
Usuario1857,Female,Playa Los Muertos,Estados Unidos,mayo de 2017,Couple,5,Turismo de sol y playa,En Puerto Vallarta
Usuario1921,Male,Playa Los Muertos,Occidente,junio de 2019,Family,5,Turismo de sol y playa,En Puerto Vallarta
Usuario1896,Female,Playa Los Muertos,italia,febrero de 2016,Couple,5,Turismo de sol y playa,En Puerto Vallarta
Usuario1851,Female,Playa Los Muertos,Estados Unidos,noviembre de 2016,Couple,5,Turismo de sol y playa,En Puerto Vallarta
Usuario1954,Female,Playa Los Muertos,Occidente,agosto de 2017,Friends,5,Turismo de sol y playa,En Puerto Vallarta
Usuario1811,Female,Playa Los Muertos,Centro,septiembre de 2015,Friends,5,Turismo de sol y playa,En Puerto Vallarta
Usuario1818,Female,Playa Los Muertos,Centro,diciembre de 2018,Family,5,Turismo de sol y playa,En Puerto Vallarta
Usuario1925,Male,Playa Los Muertos,Occidente,julio de 2016,Alone,5,Turismo de sol y playa,En Puerto Vallarta
Usuario1939,Male,Playa Los Muertos,Occidente,septiembre de 2019,Couple,5,Turismo de sol y playa,En Puerto Vallarta
Usuario1937,Male,Playa Los Muertos,Occidente,abril de 2017,Friends,5,Turismo de sol y playa,En Puerto Vallarta
Usuario1957,Female,Playa Los Muertos,Occidente,abril de 2016,Friends,5,Turismo de sol y playa,En Puerto Vallarta
